num__accurateCrosses,num__accurateCrossesPercentage,num__accurateFinalThirdPasses,num__accurateLongBalls,num__accurateLongBallsPercentage,num__accurateOppositionHalfPasses,num__accurateOwnHalfPasses,num__accuratePasses,num__accuratePassesPercentage,num__aerialDuelsWon,num__aerialDuelsWonPercentage,num__aerialLost,num__appearances,num__assists,num__ballRecovery,num__bigChancesCreated,num__bigChancesMissed,num__blockedShots,num__cleanSheet,num__clearances,num__dispossessed,num__dribbledPast,num__duelLost,num__errorLeadToGoal,num__errorLeadToShot,num__expectedAssists,num__expectedGoals,num__fouls,num__freeKickGoal,num__goalConversionPercentage,num__goals,num__goalsAssistsSum,num__goalsConceded,num__goalsConcededInsideTheBox,num__goalsConcededOutsideTheBox,num__goalsFromInsideTheBox,num__goalsFromOutsideTheBox,num__goalsPrevented,num__groundDuelsWon,num__groundDuelsWonPercentage,num__headedGoals,num__highClaims,num__hitWoodwork,num__inaccuratePasses,num__interceptions,num__keyPasses,num__leftFootGoals,num__matchesStarted,num__minutesPlayed,num__offsides,num__ownGoals,num__passToAssist,num__penaltiesTaken,num__penaltyConceded,num__penaltyConversion,num__penaltyFaced,num__penaltyGoals,num__penaltySave,num__penaltyWon,num__possessionLost,num__possessionWonAttThird,num__punches,num__redCards,num__rightFootGoals,num__savedShotsFromInsideTheBox,num__savedShotsFromOutsideTheBox,num__saves,num__savesCaught,num__savesParried,num__scoringFrequency,num__setPieceConversion,num__shotFromSetPiece,num__shotsFromInsideTheBox,num__shotsFromOutsideTheBox,num__shotsOffTarget,num__shotsOnTarget,num__successfulDribbles,num__successfulDribblesPercentage,num__tackles,num__tacklesWon,num__tacklesWonPercentage,num__totalAttemptAssist,num__totalContest,num__totalCross,num__totalDuelsWon,num__totalDuelsWonPercentage,num__totalLongBalls,num__totalOppositionHalfPasses,num__totalOwnHalfPasses,num__totalPasses,num__totalShots,num__totwAppearances,num__touches,num__wasFouled,num__yellowCards,cat__position_D,cat__position_F,cat__position_G,cat__position_M,cat__team_name_Arsenal,cat__team_name_Aston Villa,cat__team_name_Bournemouth,cat__team_name_Brentford,cat__team_name_Brighton &amp; Hove Albion,cat__team_name_Burnley,cat__team_name_Chelsea,cat__team_name_Crystal Palace,cat__team_name_Everton,cat__team_name_Fulham,cat__team_name_Leeds United,cat__team_name_Liverpool,cat__team_name_Manchester City,cat__team_name_Manchester United,cat__team_name_Newcastle United,cat__team_name_Nottingham Forest,cat__team_name_Sunderland,cat__team_name_Tottenham Hotspur,cat__team_name_West Ham United,cat__team_name_Wolverhampton,target_rating
2.343598824764003,0.7547756544823703,2.504940034976438,2.218116427181679,0.36275196438822466,2.6357425515258637,2.2304235933962295,2.6834774442873153,0.7910213093632558,1.476551588352024,1.1822721175896027,-0.08784756946244802,1.2585782317560994,2.9098892982518407,2.151891366670582,2.6034476826787216,0.9895443410182017,1.3499453167574818,2.7935256794794174,1.2472770899772854,0.47308002165236507,0.537316228188223,0.34933767591110815,0.0,-0.7927167590445328,2.5393331583083656,0.986353741484161,0.6484837070463424,0.0,0.5453870660593606,1.6307861738248377,2.241105973861424,0.24014018992563588,-0.042099513898617005,1.6749409912198523,1.1936415137914653,0.0,0.0,1.0441963368352043,0.43824897661504514,0.0,0.0,-0.5831597557926845,1.7065779079402437,1.9594980598492309,2.765699787753903,0.0,1.6122870091966734,1.654769480641138,-0.20687559801716807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0649787564390207,1.4215363531327918,0.0,0.0,2.131148848761449,0.0,0.0,0.0,0.0,0.0,0.6335974988705778,0.0,0.0,0.38334990039459954,2.464797266011064,1.6528962485997314,1.4386528713795381,0.5712261542939233,0.20717462466631284,1.9705536533832717,1.7030862172815477,0.008235982018264103,2.6267859590856726,0.4437948986101622,2.3290697765972475,1.2445542242613803,0.7921160340022074,2.043013928828123,2.7988628910405375,2.179108344537402,2.65468897119914,1.5311533186230368,2.2882034692134083,2.5967220573269856,-0.3578698955158875,-0.10093110875235187,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49
-0.5668786500721199,0.2534764635194655,0.8381623537718009,1.8255600596987909,0.25400204847966923,1.6329068958801218,2.511690575529973,2.187040983084832,0.8856716769642863,2.1737760980498866,0.963142625753111,1.4125933818898087,0.7311953935182137,2.1778149589836158,-0.18244587201100435,1.4664461182718125,0.9895443410182017,0.4358369621227494,2.7935256794794174,2.2269931804040417,-0.7619445755608981,-0.5239731317862232,0.04657575406369606,0.0,1.552545412205959,0.6679678490004185,0.3318250168058809,0.10765927923137955,0.0,1.2179035284130284,1.0349441583708157,1.5569301318263744,-0.22427057637693434,-0.4809190438499281,1.211621305580118,1.1936415137914653,0.0,0.0,0.5622384750326305,1.7081234140756618,0.0,0.0,0.8911365461379653,0.9226176373735165,0.7945027591013029,-0.4073497721882016,0.0,1.103713254617857,1.1583807998004603,-0.7850090259894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089964514355508,-0.4653296149536095,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,0.7949157339320521,0.0,0.0,0.4844940180286939,-0.08210517208564509,0.3243384421183481,0.08894846657784046,-0.8093786648601532,0.2773699951780016,0.6435728541554714,0.3758393461109717,-0.19070472355156542,-0.40384342791175337,-0.8144705137344824,-0.5835171579428393,1.7736526281237228,1.4225237651017844,1.8017190429195271,1.4809344276986542,2.4110120657894494,2.015187990168667,0.2745800320490274,2.2882034692134083,1.6391205514025593,1.2440239225076088,0.3339137514556977,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.368
2.343598824764003,1.0246000013551366,2.128570881156036,-0.3116912743747109,-0.1894608334522903,1.1328333517779559,-0.49786613330108276,0.2615486401622715,-0.3609298633466888,0.2494364512837848,0.03643613305100245,0.4892451041345738,0.942148528813368,1.4457406197153913,1.0927939157872697,2.6034476826787216,2.171055713550327,2.492580760050897,1.7081653766556257,-0.6434030845304902,1.8031065109589564,0.9352997381786403,1.620937747670239,0.0,0.37991432658071306,2.5393331583083656,2.254527853447639,1.3695829441329597,0.0,0.3532395056981633,2.2266281892788595,2.241105973861424,-0.14686878199317263,-0.3931551378596659,1.211621305580118,2.4543415395936874,0.0,0.0,2.7168736219147256,0.33625341673949477,0.0,0.0,0.8911365461379653,0.9093301751605211,0.4061709921853269,2.765699787753903,0.0,0.9002837527863304,0.9629055436221505,2.10565811387204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7020311056827866,2.7842728856396373,0.0,0.0,1.5758041134743177,0.0,0.0,0.0,0.0,0.0,-0.032439174601053326,0.0,0.0,2.4568043118935345,2.1818081062225407,1.8426902209542146,2.499134903723729,2.3283595604900205,0.3918189690062221,0.8558897820319195,0.4643224708556768,-0.3167005039121053,2.6267859590856726,2.4679609967298077,2.3290697765972475,1.9975019528347138,0.23913299986981154,-0.16885585866733852,1.2005241163493174,-0.47060639643506386,0.36947917185248585,2.473583283553544,2.2882034692134083,0.7954406039415561,2.7194524391081973,-0.5357759689604014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214814815
-0.3904860758396276,0.1407034558750637,2.504940034976438,1.1712994472273106,0.40184788951657147,2.6357425515258637,2.1085412344716072,2.6834774442873153,0.8305461396035021,2.1737760980498866,1.0338948362322646,0.4892451041345738,1.3640547994036767,-0.018408058821057876,0.9631085136382926,-0.35275638477924226,0.39878865475213904,0.6643640507814325,2.7935256794794174,1.2129010868044168,-0.09693133090760257,1.2006220781722519,0.4906265727732338,0.0,1.552545412205959,1.0826079839074747,0.9257370285081173,1.2794455394971325,0.0,1.5282957410620872,2.2266281892788595,1.21484221080885,0.1627383955418742,-0.042099513898617005,1.211621305580118,1.1936415137914653,0.0,0.0,0.7890421747044299,0.32220253823471984,0.0,0.0,2.365432848068615,1.4541161258933315,2.347829826765207,0.4992358163666855,0.0,1.7140017601124369,1.6772787525647008,-0.7850090259894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441548402589605,0.37327748197367994,0.0,0.0,2.131148848761449,0.0,0.0,0.0,0.0,0.0,0.36643746469946303,0.0,0.0,0.9902146061991659,0.4838731474914014,0.893720359181798,0.8602081264645248,-0.18183101979011843,0.2773699951780016,1.8113159574759357,1.6146030925368426,0.06128683716951435,0.5286579219336085,-0.26739859532376736,-0.3373830507986066,1.366653855921921,0.7291329488541208,1.0175106637165907,2.7988628910405375,2.0330948904157427,2.630092779621045,0.8330570483041427,1.6958142886508984,2.0997598964937922,-0.18924949361867735,0.7687586116637473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087096774
-0.7432712243046121,-0.9870266193284518,-1.0006697977507342,-0.9223345126814256,-1.9126308885584318,-1.0502834106465548,-0.9760200029284468,-1.0692678363066546,1.4457437859162316,-0.9776786857844543,-1.8526448140904062,-1.0689051145773851,-1.589289094728484,-0.7504823980892825,-1.0686294533623473,-0.807557010542006,-0.7827227177799861,-0.7067984811706659,-0.8243419965998883,-0.9871631162591767,-0.6669426834675702,-0.7892954717798347,-0.9626306520943442,0.0,-0.7927167590445328,-0.8804136797331571,-0.1777506985818598,-1.1542643856702006,0.0,1.621413405098911,-0.1567398725372283,-0.49559739427877364,-1.3852974921333598,-1.3585581037525503,-1.104977122618554,-0.06705851201075651,0.0,0.0,-0.8836351103750911,-0.42016203379019657,0.0,0.0,-0.5831597557926845,-1.1900888544927484,-0.9529901920205891,-0.7699840076101565,0.0,-1.3374407673604618,-1.3460718763264903,-0.7850090259894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.160306049144787,-0.6749813891854319,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,-0.6319254210671259,0.0,0.0,-0.52694715831225,-0.6480834916626916,-0.4348374472995851,-0.6823111933088439,-0.5583596068321394,-0.42458370993888606,-0.9488041049178894,-0.8629244003148995,1.9609155246006436,-0.7768439678498981,-0.3768129790059104,-0.7476065627056611,-1.0346389000687102,-0.4554632011817415,-0.9329563307112251,-1.1419804846151427,-0.9988315392869493,-1.119708427330363,-0.6329451193655351,-0.6737424335991408,-1.1610383348867979,-0.6951106993103078,-0.9706208291684509,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066666667
0.1386916468578493,0.5636022342314448,1.354325764725495,0.4734214605910652,0.713152052912045,0.8854851471682822,-0.22128693420290166,0.29560496731600383,0.5095922383638588,-0.8661227642327962,-0.6505023931439872,-0.7803587777788742,0.20381255528032785,2.9098892982518407,-0.0743747035535235,1.4664461182718125,-0.7827227177799861,-0.021217215194616678,-0.10076846138402709,-0.7809070972219648,-0.001929438814274632,0.27199388819461146,-0.33692268027635924,0.0,0.37991432658071306,1.760883928688285,-0.2407393698917487,-0.5233025532194104,0.0,-0.19438104180335594,-0.1567398725372283,1.21484221080885,-0.5338777539119811,-0.6564468558304526,0.28498193430064905,-0.6974085249118674,0.0,0.0,-0.20322401135969276,-0.1872349264953093,0.0,0.0,-0.5831597557926845,0.045645131315821645,-0.27340959991763114,1.859114199199016,0.0,-0.015149005455539178,-0.13057119245409143,0.3712578299551339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0632142866316248,2.0504916758282588,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,1.5530581983793765,0.0,0.0,-0.021226570141778072,1.2385109069274634,0.7039263868273148,0.47457829652118266,0.19469756725190246,0.10188156889877968,-0.15261562538120896,-0.5089919013360791,-0.8577412071462106,1.8341598117171152,0.17025893940480466,0.03181810991774248,-0.5055404962063678,-0.3177705099611569,0.21319437735460478,0.7604956277703582,-0.2558807286090941,0.25320626621058173,0.41419928611280626,1.6958142886508984,0.02605732504365492,-0.4421800964644926,-0.9706208291684509,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.995
-0.3904860758396276,0.1407034558750637,0.8811759713512755,-0.35530864853947625,-0.0701070634279701,0.5090857053709528,-0.3619204252697734,0.03363321997960109,0.4158563984683641,-0.5314549995778218,-0.7306452210107317,0.20069876733606287,0.8366719611657909,0.7136662804471667,0.1417676333614382,1.0116454925090488,-0.19196703151392358,2.492580760050897,-0.10076846138402709,-0.6434030845304902,0.568081913745693,-0.5239731317862232,0.2686011634184649,0.0,-0.7927167590445328,1.1237373427032962,1.564518585358925,0.28793408850303387,0.0,0.6826353238060814,2.2266281892788595,1.8990180528438991,-0.6112795482957428,-0.7442107618207148,0.28498193430064905,2.4543415395936874,0.0,0.0,0.8173926371634048,0.5215752018105633,0.0,0.0,-0.5831597557926845,-0.11380441524012287,-0.17632665818863713,0.22726013980021936,0.0,0.39170999820751395,0.37411037804263564,-0.20687559801716807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05496547638716493,2.2601434500600814,0.0,0.0,2.131148848761449,0.0,0.0,0.0,0.0,0.0,-0.2088421730461337,0.0,0.0,2.0016557825401096,2.464797266011064,1.6528962485997314,2.2099125312662227,1.951830973448,0.5406026345968344,-0.20569485735032098,0.021906847132151373,0.9432572987861235,0.2489075169799999,1.2644027762262346,-0.3373830507986066,0.3491569254174161,0.12384750424999803,-0.26939539446258676,0.4024332302012049,-0.38042161594815654,0.0027723155972497818,2.4386784700375994,1.6958142886508984,0.009546954251854464,1.4969545253534242,-0.5357759689604014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.992307692
-0.037700927374642985,1.769646897835697,1.2790519339614146,0.9968299505682493,0.3488607380398436,2.0469462818571844,2.6218534768656894,2.6834774442873153,1.2974742838719886,2.1737760980498866,0.42167868494055555,1.8742675207674262,0.7311953935182137,-0.7504823980892825,0.8982658125638041,-0.807557010542006,0.39878865475213904,-0.7067984811706659,2.7935256794794174,2.2269931804040417,-0.3819370071875864,-0.25865079179261163,0.47044244465007296,0.0,1.552545412205959,-0.09308845231901466,-0.3417452622746561,0.378071493138861,0.0,1.621413405098911,-0.1567398725372283,-0.49559739427877364,-0.14686878199317263,-0.3931551378596659,1.211621305580118,-0.06705851201075651,0.0,0.0,0.22203292552493123,0.6823596079201144,0.0,0.0,-0.5831597557926845,0.49741884655766444,0.4061709921853269,-0.3166912133327129,0.0,1.103713254617857,1.0505732342718168,-0.20687559801716807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027761953240541303,-0.4653296149536095,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,2.4091628913788834,0.0,0.0,-0.42580304067815566,-0.8367429315217071,-0.4348374472995851,-0.6823111933088439,-0.43285007781813234,0.5280677469051822,0.48433515824813533,0.4643224708556768,0.2003166636804026,-0.3105932929272172,-0.5409345545291249,-0.4194277531800175,0.980005022330209,0.4800082309584102,0.8968632207622929,1.7052626767781238,2.6536520704327953,2.65468897119914,-0.6329451193655351,-0.6737424335991408,2.0403225616433103,0.23230151112434802,-0.5357759689604014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.991666667
-0.7432712243046121,-0.9870266193284518,-0.32320532087401077,2.3707772367583577,-0.2624584516655402,-0.4050272247082758,1.2178624577147528,0.4711260380313937,-1.4202338363933888,-0.5872329603536509,1.8289163502420804,-1.011195847217683,1.3640547994036767,-0.7504823980892825,2.7678970268782224,-0.807557010542006,-0.7827227177799861,-0.9353255698293489,2.7935256794794174,0.044116978926882704,-0.951948359747554,-1.0546178117734462,-1.184656061449113,0.0,2.1388609550185818,-0.8304775430897484,-0.9067325598502803,-1.1542643856702006,0.0,-0.7996458574374449,-0.7525818879912503,-0.8376853152962984,0.3175419843093976,0.04566439209164522,1.6749409912198523,-0.6974085249118674,0.0,0.0,-0.8269341854571413,2.1940908922065,0.0,0.0,-0.5831597557926845,2.8027935405123623,-0.8559072502915951,-0.6793254487546677,0.0,1.8157165110282,1.8976326777111592,-0.7850090259894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2895905934597933,-0.8846331634172543,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,-0.7426653316043755,0.0,0.0,-0.9315236288486277,-0.8367429315217071,-1.004219364363035,-0.8751261082805151,-0.8093786648601532,2.0322542579702207,-1.0018833368870013,-0.9514075250596046,1.9609155246006436,-0.6835938328653619,-0.8691777055755538,-0.7886289138963666,-0.8514894525778994,2.1769728337427634,2.3546864897933926,0.5361673786908887,1.1570141656857864,0.8725830904953402,-0.9819932545249822,1.6958142886508984,0.7310501578535343,-0.2735596945672824,-0.5357759689604014,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929032258
-0.037700927374642985,-0.10095298845697452,0.4725466043462676,-0.04998702938611887,-0.24221093723730078,0.6220055379101516,0.5943873139849546,0.6230696514865073,0.9369595877669042,0.6956601374904172,0.3236474997571929,0.546954371494276,0.309289122927905,0.7136662804471667,0.012082231212461174,0.1020442409835214,-0.7827227177799861,-0.7067984811706659,0.2610183062239035,1.5910371217059718,-0.5719407913742423,0.4046550581914172,0.04657575406369606,0.0,-0.7927167590445328,0.3141871666812121,-0.6902254741554114,0.28793408850303387,0.0,2.9832592402756113,-0.1567398725372283,0.18857844775627577,-0.14686878199317263,-0.30539123186940365,0.7483016199403835,-0.06705851201075651,0.0,0.0,0.4204861627377558,0.797979855075165,0.0,0.0,-0.5831597557926845,-0.14037933966611363,0.9886686425592909,0.13660158094473066,0.0,0.39170999820751395,0.37411037804263564,-0.7850090259894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07971190712054453,-0.2556778407217872,0.0,0.0,-0.6455748276742093,0.0,0.0,0.0,0.0,0.0,2.4091628913788834,0.0,0.0,-0.8303795112145332,-0.6480834916626916,-1.004219364363035,-0.6823111933088439,-0.30734054880412537,0.11783506203735575,1.0151274779392556,0.8182549698344971,-0.016249027632849876,0.15565738199546375,-0.32210578716483884,0.35999691944338613,0.5119564342981369,0.5673967927929706,0.19308647019555514,0.42831725894114375,0.5514877824165519,0.5014041994077232,-0.8423740004612034,0.5110359275258789,0.5560402274604496,-0.020629091721467204,-0.10093110875235187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919047619
